3.237888
3.983360
3.995648
3.996672
3.997696
4.000768
4.018176
4.019200
4.021248
4.059136
4.106240
4.161536
4.162560
4.189184
4.338688
4.844544
4.847616
4.848640
4.857856
4.875264
4.879360
4.880384
4.890624
4.893696
4.898816
4.900864
4.900864
4.901888
4.902912
4.903936
4.911104
4.917248
4.925440
5.024768
5.052416
5.060608
5.087232
5.569536
5.713920
5.719040
5.721088
5.739520
5.742592
5.746688
5.747712
5.747712
5.749760
5.751808
5.751808
5.753856
5.755904
5.758976
5.760000
5.763072
5.765120
5.766144
5.766144
5.767168
5.769216
5.770240
5.772288
5.773312
5.774336
5.774336
5.776384
5.776384
5.776384
5.778432
5.780480
5.780480
5.781504
5.781504
5.782528
5.784576
5.797888
5.811200
5.812224
5.942272
5.952512
5.978112
6.594560
6.595584
6.627328
6.634496
6.636544
6.644736
6.644736
6.645760
6.650880
6.650880
6.653952
6.653952
6.653952
6.656000
6.659072
6.659072
6.696960
6.801408
6.838272
6.845440
